"","village_code","HouseID","menage_id","intervention.text","date.enquete","n.householdmember","n.child.0to5","n.households","n.population","ses.quintile","main.drinking.water.dry.binary","main.drinking.water.rainy.binary","correct.handwashing.binary","improved.sanitation.binary","livestock.access.house.binary","animal.excrement.floor.binary","round","stool.collect"
"583",4,192,"SDD00003101","intervention","2022-11-22",6,1,227,1588,"fourth","Improved","Improved","No","No","Yes","Yes",1,1
"584",21,658,"SEA00001402","intervention","2022-12-08",7,1,742,5322,"third","Improved","Improved","No","Yes","Yes","No",1,0
"585",21,659,"SEA00001702","intervention","2022-12-15",4,0,742,5322,"highest","Improved","Improved","Yes","No","Yes","No",1,0
"586",21,660,"SEA00001802","intervention","2022-12-12",12,3,742,5322,"highest","Improved","Improved","No","No","Yes","No",1,0
"587",21,661,"SEA00002504","intervention","2022-12-12",4,0,742,5322,"third","Improved","Improved","No","No","Yes","No",1,0
"588",21,662,"SEA00006001","intervention","2023-02-02",5,1,742,5322,"highest","Improved","Improved","Yes","Yes","Yes","No",1,0
"589",21,663,"SEA00006101","intervention","2022-12-14",6,0,742,5322,"highest","Improved","Improved","No","Yes","Yes","No",1,0
"590",21,193,"SEA00006902","intervention","2022-12-05",13,3,742,5322,"second","Improved","Improved","Yes","Yes","Yes","No",1,1
"591",21,664,"SEA00007501","intervention","2022-12-15",8,0,742,5322,"fourth","Improved","Improved","No","No","Yes","No",1,0
"592",21,665,"SEA00010401","intervention","2022-12-15",12,4,742,5322,"highest","Improved","Improved","Yes","No","Yes","No",1,0
"593",21,194,"SEA00012401","intervention","2022-12-04",8,3,742,5322,"fourth","Improved","Improved","Yes","No","Yes","No",1,1
"594",21,195,"SEA00013501","intervention","2022-12-11",8,2,742,5322,"third","Improved","Improved","No","No","Yes","No",1,1
"595",21,666,"SEB00002201","intervention","2022-12-14",13,0,742,5322,"second","Improved","Improved","No","No","Yes","Yes",1,0
"596",21,196,"SEB00002401","intervention","2022-12-03",8,0,742,5322,"fourth","Improved","Improved","Yes","No","Yes","No",1,1
"597",21,667,"SED00001001","intervention","2022-12-14",3,0,742,5322,"lowest","Improved","Improved","Yes","No","Yes","No",1,0
"598",21,668,"SEH00001001","intervention","2022-12-05",3,0,742,5322,"third","Improved","Improved","No","No","Yes","No",1,0
"599",21,669,"SEI00000301","intervention","2022-12-05",3,0,742,5322,"third","Improved","Improved","No","No","Yes","No",1,0
"600",21,197,"SEI00000303","intervention","2022-12-07",4,1,742,5322,"third","Improved","Improved","No","No","Yes","No",1,1
"601",21,670,"SEI00000902","intervention","2022-12-12",6,0,742,5322,"second","Improved","Improved","No","No","Yes","No",1,0
"602",21,671,"SEI00001901","intervention","2022-12-08",13,4,742,5322,"third","Improved","Improved","No","No","Yes","No",1,0
"603",21,198,"SEL00000306","intervention","2022-12-12",10,2,742,5322,"lowest","Improved","Improved","No","No","Yes","No",1,1
"604",21,199,"SEP00000202","intervention","2022-12-06",5,0,742,5322,"second","Improved","Unimproved","No","No","Yes","Yes",1,1
"605",21,672,"SEP00000802","intervention","2022-12-07",2,0,742,5322,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"606",21,673,"SEP00001401","intervention","2022-12-07",7,1,742,5322,"second","Improved","Unimproved","No","No","Yes","Yes",1,0
"607",21,200,"SER00000402","intervention","2022-12-12",6,2,742,5322,"second","Unimproved","Unimproved","No","Yes","Yes","Yes",1,1
"608",21,674,"SER00000901","intervention","2022-12-12",17,0,742,5322,"highest","Improved","Improved","No","Yes","Yes","Yes",1,0
"609",21,675,"SES00001701","intervention","2022-12-05",5,0,742,5322,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"610",21,676,"SES00002407","intervention","2022-12-05",80,9,742,5322,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,0
"611",21,677,"SES00002901","intervention","2022-12-12",1,0,742,5322,"highest","Improved","Improved","No","Yes","Yes","Yes",1,0
"612",21,678,"SEU00000402","intervention","2022-12-05",19,3,742,5322,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"613",21,679,"SEU00000801","intervention","2022-12-05",13,5,742,5322,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"614",21,201,"SEU00001705","intervention","2022-12-04",2,1,742,5322,"third","Improved","Improved","No","No","Yes","Yes",1,1
"615",21,202,"SEU00001706","intervention","2022-12-04",8,2,742,5322,"second","Improved","Improved","No","No","Yes","Yes",1,1
"616",21,680,"SEU00001905","intervention","2022-12-04",24,6,742,5322,"second","Improved","Improved","No","No","Yes","Yes",1,0
"617",21,681,"SEU00002101","intervention","2022-12-04",9,1,742,5322,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"618",21,682,"SEV00000102","intervention","2022-12-04",12,8,742,5322,"lowest","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"619",21,683,"SEV00000902","intervention","2022-12-04",21,4,742,5322,"third","Improved","Improved","No","No","Yes","Yes",1,0
"620",21,203,"SEV00001201","intervention","2022-12-04",18,4,742,5322,"third","Improved","Improved","No","No","Yes","Yes",1,1
"621",21,204,"SEV00001301","intervention","2022-12-04",3,0,742,5322,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"622",21,684,"SEW00000301","intervention","2022-12-14",5,2,742,5322,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"623",6,685,"SGA00002501","contrôle","2023-01-02",4,NA,307,2202,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"624",6,686,"SGB00000101","contrôle","2023-01-04",7,NA,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",1,0
"625",6,205,"SGB00000201","contrôle","2023-01-03",7,NA,307,2202,"highest","Improved","Improved","No","No","Yes","Yes",1,1
"626",6,206,"SGB00000302","contrôle","2023-01-03",7,1,307,2202,"second","Improved","Unimproved","No","No","Yes","Yes",1,1
"627",6,207,"SGB00000303","contrôle","2023-01-03",7,1,307,2202,"third","Improved","Improved","No","No","Yes","Yes",1,1
"628",6,687,"SGB00000901","contrôle","2023-01-03",4,NA,307,2202,"second","Improved","Improved","No","No","Yes","Yes",1,0
"629",6,688,"SGC00000602","contrôle","2023-01-05",9,2,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"630",6,689,"SGC00000702","contrôle","2023-01-04",7,2,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"631",6,690,"SGC00000802","contrôle","2023-01-04",6,1,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",1,0
"632",6,691,"SGC00000902","contrôle","2023-01-02",15,2,307,2202,"second","Improved","Improved","No",NA,"Yes","Yes",1,0
"633",6,208,"SGF00000201","contrôle","2023-01-04",6,NA,307,2202,"third","Improved","Improved","No","No","Yes","Yes",1,1
"634",6,209,"SGF00000202","contrôle","2023-01-04",15,2,307,2202,"fourth","Improved","Improved","No","No","Yes","Yes",1,1
"635",6,210,"SGF00000401","contrôle","2023-01-03",7,1,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"636",6,692,"SGG00001101","contrôle","2023-01-05",11,2,307,2202,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"637",6,211,"SGG00001404","contrôle","2023-01-08",4,2,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",1,1
"638",6,212,"SGG00001602","contrôle","2023-01-08",6,1,307,2202,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"639",6,213,"SGG00001801","contrôle","2023-01-09",35,3,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"640",6,214,"SGG00001802","contrôle","2023-01-08",3,0,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",1,1
"641",6,215,"SGG00001902","contrôle","2023-01-09",3,NA,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",1,1
"642",6,216,"SGG00001904","contrôle","2023-01-09",5,1,307,2202,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,1
"643",6,693,"SGH00000402","contrôle","2023-01-10",1,NA,307,2202,"highest","Improved","Unimproved","No","Yes","Yes","Yes",1,0
"644",6,694,"SGH00000601","contrôle","2023-01-07",2,NA,307,2202,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"645",6,695,"SGI00000201","contrôle","2023-01-09",10,0,307,2202,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"646",6,696,"SGI00000501","contrôle","2023-01-09",9,1,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"647",6,697,"SGI00001802","contrôle","2023-01-09",13,5,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"648",6,698,"SGI00002001","contrôle","2023-01-08",12,2,307,2202,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"649",6,699,"SGI00002205","contrôle","2023-01-12",8,2,307,2202,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,0
"650",6,700,"SGI00002210","contrôle","2023-01-12",1,0,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"651",6,701,"SGI00002901","contrôle","2023-01-12",3,0,307,2202,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,0
"652",6,702,"SGI00003101","contrôle","2023-01-12",22,1,307,2202,"second",NA,NA,NA,NA,NA,NA,1,0
"653",6,703,"SGI00003201","contrôle","2023-01-12",10,1,307,2202,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"654",6,704,"SGI00003504","contrôle","2023-01-12",2,0,307,2202,"highest","Improved","Improved","No","Yes","Yes","Yes",1,0
"655",6,217,"SGJ00000101","contrôle","2023-01-09",18,1,307,2202,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"656",6,218,"SGJ00000104","contrôle","2023-01-09",9,0,307,2202,"second","Improved","Improved","No","No","Yes","Yes",1,1
"657",6,705,"SGK00000201","contrôle","2023-01-09",5,0,307,2202,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"658",6,706,"SGK00002101","contrôle","2023-01-09",8,2,307,2202,"second","Improved","Improved","No","No","Yes","Yes",1,0
"659",10,219,"SJA00000201","contrôle","2022-12-27",9,1,163,1364,"second","Improved","Improved","No","Yes","No","Yes",1,1
"660",10,707,"SJB00000501","contrôle","2022-12-26",3,NA,163,1364,"third","Unimproved","Unimproved","No","Yes","No","No",1,0
"661",10,708,"SJB00001101","contrôle","2023-01-02",7,NA,163,1364,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"662",10,709,"SJB00001102","contrôle","2023-01-02",6,1,163,1364,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"663",10,710,"SJB00001103","contrôle","2022-12-27",5,0,163,1364,"second","Improved","Improved","No","No","Yes","Yes",1,0
"664",10,711,"SJB00001201","contrôle","2022-12-28",6,1,163,1364,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,0
"665",10,712,"SJB00001203","contrôle","2022-12-27",3,1,163,1364,"third","Improved","Improved","No","No","Yes","Yes",1,0
"666",10,713,"SJB00001701","contrôle","2022-12-26",10,1,163,1364,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"667",10,714,"SJB00001704","contrôle","2022-12-29",5,2,163,1364,"third","Improved","Improved","No","No","Yes","Yes",1,0
"668",10,715,"SJB00002101","contrôle","2022-12-27",9,2,163,1364,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"669",10,716,"SJB00002801","contrôle","2022-12-26",14,1,163,1364,"fourth","Improved","Improved","No",NA,"Yes","Yes",1,0
"670",10,717,"SJB00003101","contrôle","2022-12-26",13,1,163,1364,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"671",10,718,"SJB00003202","contrôle","2022-12-26",8,1,163,1364,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"672",10,220,"SJB00003702","contrôle","2022-12-26",6,1,163,1364,NA,"Improved","Improved","No","No","Yes","Yes",1,1
"673",10,719,"SJE00001301","contrôle","2022-12-27",8,2,163,1364,"highest","Improved","Improved","No","No","Yes","Yes",1,0
"674",10,720,"SJG00000501","contrôle","2022-12-28",9,1,163,1364,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"675",10,221,"SJG00000605","contrôle","2022-12-27",4,0,163,1364,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"676",10,721,"SJG00000801","contrôle","2022-12-27",7,1,163,1364,"second","Improved","Improved","No","No","Yes","Yes",1,0
"677",10,722,"SJG00000902","contrôle","2022-12-28",5,1,163,1364,"lowest","Improved","Improved","No","Yes","Yes","Yes",1,0
"678",10,723,"SJG00000903","contrôle","2022-12-28",4,1,163,1364,"third","Improved","Improved","No","Yes","Yes","Yes",1,0
"679",10,222,"SJG00001102","contrôle","2022-12-26",11,2,163,1364,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"680",10,724,"SJG00001405","contrôle","2022-12-27",15,5,163,1364,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",1,0
"681",10,725,"SJG00001701","contrôle","2023-01-08",4,1,163,1364,"lowest","Improved","Improved","No","Yes","No","Yes",1,0
"682",10,726,"SJG00001801","contrôle","2023-01-08",10,2,163,1364,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"683",10,727,"SJG00001802","contrôle","2022-12-28",5,1,163,1364,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"684",10,223,"SJG00002002","contrôle","2022-12-27",37,9,163,1364,"lowest","Improved","Improved","No","Yes","Yes","Yes",1,1
"685",10,224,"SJG00002101","contrôle","2022-12-27",12,2,163,1364,"second","Improved","Improved","No","Yes","Yes","Yes",1,1
"686",10,225,"SJG00002401","contrôle","2022-12-26",33,4,163,1364,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"687",10,226,"SJG00002501","contrôle","2023-01-22",NA,NA,163,1364,"lowest",NA,NA,NA,NA,NA,NA,1,1
"688",10,227,"SJG00002701","contrôle","2022-12-26",28,0,163,1364,"lowest","Improved","Improved","No","No","Yes","Yes",1,1
"689",10,728,"SJG00002802","contrôle","2022-12-27",2,0,163,1364,"lowest","Improved","Improved","No","No","Yes","Yes",1,0
"690",10,228,"SJG00003401","contrôle","2022-12-27",8,2,163,1364,"lowest","Improved","Improved","No","Yes","Yes","Yes",1,1
"691",10,729,"SJG00003501","contrôle","2022-12-27",7,1,163,1364,"lowest","Improved","Improved","Yes","Yes","Yes","Yes",1,0
"692",10,730,"SJG00003601","contrôle","2022-12-27",4,0,163,1364,"second","Improved","Improved","Yes","Yes","Yes","Yes",1,0
"693",10,229,"SJG00003701","contrôle","2022-12-26",9,2,163,1364,"lowest","Improved","Improved","No","Yes","Yes","Yes",1,1
"694",10,731,"SJG00003901","contrôle","2022-12-27",6,2,163,1364,"fourth","Improved","Improved","No","Yes","No","Yes",1,0
"695",10,230,"SJG00004101","contrôle","2022-12-26",3,1,163,1364,"second","Improved","Improved","No","Yes","Yes","No",1,1
"696",14,732,"SKA00000302","contrôle","2023-02-01",8,0,573,4752,"second","Improved","Improved","No","No","Yes","No",1,0
"697",14,231,"SKA00000802","contrôle","2023-01-16",4,0,573,4752,"lowest","Improved","Unimproved","No","No","Yes","No",1,1
"698",14,232,"SKA00000803","contrôle","2023-01-16",11,1,573,4752,"third","Improved","Improved","No","No","Yes","Yes",1,1
"699",14,233,"SKA00000804","contrôle","2023-01-16",4,0,573,4752,"fourth","Improved","Improved","No","No","Yes","No",1,1
"700",14,733,"SKA00000903","contrôle","2023-02-01",8,1,573,4752,"third","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"701",14,734,"SKA00002203","contrôle","2023-01-19",10,1,573,4752,"third","Unimproved","Unimproved","No","No","Yes","No",1,0
"702",14,234,"SKA00002601","contrôle","2023-01-18",14,2,573,4752,"fourth","Unimproved","Unimproved","Yes","No","Yes","No",1,1
"703",14,735,"SKA00002603","contrôle","2023-01-17",5,0,573,4752,"fourth","Unimproved","Unimproved","Yes","No","Yes","No",1,0
"704",14,235,"SKA00002802","contrôle","2023-01-14",13,2,573,4752,"fourth","Unimproved","Unimproved","No","No","Yes","No",1,1
"705",14,236,"SKA00002906","contrôle","2023-01-14",5,1,573,4752,"fourth","Unimproved","Unimproved","No","No","Yes","No",1,1
"706",14,736,"SKA00003001","contrôle","2023-01-17",3,11,573,4752,"fourth","Unimproved","Unimproved","Yes","Yes","Yes","No",1,0
"707",14,737,"SKB00001307","contrôle","2023-01-23",18,5,573,4752,"fourth","Improved","Improved","Yes","Yes","Yes","No",1,0
"708",14,738,"SKB00001308","contrôle","2023-01-23",15,0,573,4752,"second","Improved","Improved","No","Yes","Yes","No",1,0
"709",14,739,"SKB00001606","contrôle","2023-01-23",3,0,573,4752,"third","Improved","Improved","No","Yes","No","No",1,0
"710",14,740,"SKB00001611","contrôle","2023-01-23",6,2,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",1,0
"711",14,741,"SKB00002601","contrôle","2023-01-23",10,2,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",1,0
"712",14,742,"SKB00002701","contrôle","2023-01-19",8,2,573,4752,"second","Improved","Improved","Yes","Yes","Yes","No",1,0
"713",14,743,"SKC00000302","contrôle","2023-01-19",6,0,573,4752,"highest","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"714",14,744,"SKD00000201","contrôle","2023-01-19",20,2,573,4752,"second","Unimproved","Unimproved","No","Yes","Yes","No",1,0
"715",14,745,"SKG00001901","contrôle","2023-01-26",15,3,573,4752,"third","Improved","Improved","No","No","Yes","Yes",1,0
"716",14,746,"SKG00002102","contrôle","2023-01-26",17,5,573,4752,"third","Improved","Improved","No","No","Yes","Yes",1,0
"717",14,747,"SKG00002401","contrôle","2023-01-26",12,1,573,4752,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"718",14,748,"SKG00003401","contrôle","2023-01-26",12,0,573,4752,"fourth","Improved","Improved","No","No","Yes",NA,1,0
"719",14,237,"SKH00000601","contrôle","2023-01-23",7,3,573,4752,"third","Improved","Improved","No","No","Yes","Yes",1,1
"720",14,749,"SKH00001203","contrôle","2023-01-23",18,2,573,4752,"fourth","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"721",14,238,"SKI00000201","contrôle","2023-01-17",18,4,573,4752,"third","Improved","Improved","No","No","Yes","Yes",1,1
"722",14,239,"SKI00001006","contrôle","2023-01-17",6,2,573,4752,"third","Improved","Improved","No","No","Yes","Yes",1,1
"723",14,750,"SKI00001007","contrôle","2023-01-17",10,4,573,4752,NA,"Improved","Improved","No","No","Yes","Yes",1,0
"724",14,751,"SKJ00000201","contrôle","2023-02-02",15,3,573,4752,"second","Improved","Improved","No","No","Yes","Yes",1,0
"725",14,240,"SKJ00000901","contrôle","2023-01-15",9,0,573,4752,"second","Improved","Improved","No","No","Yes","Yes",1,1
"726",14,752,"SKK00001201","contrôle","2023-02-02",7,1,573,4752,"highest","Unimproved","Unimproved","No","No","Yes","Yes",1,0
"727",14,753,"SKK00001505","contrôle","2023-02-02",11,2,573,4752,"fourth","Improved","Improved","No","Yes","Yes","Yes",1,0
"728",14,754,"SKK00001701","contrôle","2023-02-02",9,1,573,4752,"second","Improved","Improved","No","Yes","Yes","Yes",1,0
"729",14,755,"SKK00002101","contrôle","2023-02-02",12,4,573,4752,"third","Improved","Improved","No","No","Yes","Yes",1,0
"730",14,756,"SKK00002301","contrôle","2023-02-02",20,2,573,4752,"fourth","Improved","Improved","No","No","Yes","Yes",1,0
"731",14,757,"SKK00002401","contrôle","2023-02-02",12,2,573,4752,NA,"Improved","Improved","No","No","Yes","Yes",1,0
